"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV9069"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9070"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9071"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9072"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9073"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9074"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9075"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9076"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9077"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9078"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9079"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9080"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9081"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9082"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9083"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9084"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9085"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9086"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9087"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9088"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9089"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9090"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9091"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9092"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9093"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9094"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9095"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9096"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9097"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9098"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9099"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9100"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9101"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9102"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9103"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9104"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9105"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9106"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9107"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9108"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9109"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9110"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9111"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9112"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9113"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9114"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9115"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9116"	"Eukaryota"	"Mollusca"	"Gastropoda"	"Nudibranchia"	"Eubranchidae"	"Eubranchus"	"Eubranchus_exiguus"
"ASV9117"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9118"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9119"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9120"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9121"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9122"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9123"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9124"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9125"	"Eukaryota"	"Chlorophyta"	"Trebouxiophyceae"	"Chlorellales"	"Chlorellaceae"	NA	NA
"ASV9126"	"Eukaryota"	"Eustigmatales"	"Eustigmatophyceae_2"	"Eustigmatales"	"Monodopsidaceae"	"Nannochloropsis"	"Nannochloropsis_granulata"
"ASV9127"	"Eukaryota"	"Bacillariophyta"	"Bacillariophyceae"	"Bacillariales"	"Bacillariaceae"	NA	NA
"ASV9128"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9129"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9130"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9131"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9132"	"Eukaryota"	"Ectocarpales"	"Phaeophyceae_16"	"Ectocarpales"	"Ectocarpaceae"	"Ectocarpus"	"Ectocarpus_fasciculatus"
"ASV9133"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9134"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9135"	"Eukaryota"	"Porifera"	"Demospongiae"	"Suberitida"	"Topsentia"	"Topsentia"	"Topsentia_ophiraphidites"
"ASV9136"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9137"	"Eukaryota"	"Annelida"	"Polychaeta"	"Phyllodocida"	"Syllidae"	"Amblyosyllis"	"Amblyosyllis_spectabilis"
"ASV9138"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9139"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9140"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9141"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9142"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9143"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9144"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9145"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9146"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9147"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9148"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9149"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9150"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9151"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9152"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9153"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9154"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9155"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9156"	"Eukaryota"	"Echinodermata"	"Asteroidea"	"Forcipulatida"	"Asteriidae"	"Asterias"	"Asterias_rubens"
"ASV9157"	"Eukaryota"	"Mollusca"	"Bivalvia"	"Mytiloida"	"Mytilidae"	"Arcuatula"	"Arcuatula_senhousia"
"ASV9158"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9159"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9160"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9161"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9162"	"Eukaryota"	"Echinodermata"	"Echinoidea"	"Echinoida"	"Echinidae"	"Paracentrotus"	"Paracentrotus_lividus"
"ASV9163"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9164"	"Eukaryota"	"Annelida"	"Polychaeta"	"Spionida"	"Spionidae"	"Streblospio"	"Streblospio_eridani"
"ASV9165"	"Eukaryota"	"Annelida"	"Polychaeta"	"Spionida"	"Spionidae"	"Streblospio"	"Streblospio_eridani"
"ASV9166"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9167"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9168"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9169"	"Eukaryota"	"Rhodophyta"	"Florideophyceae"	NA	NA	NA	NA
"ASV9170"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9171"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9172"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9173"	"Eukaryota"	"Annelida"	"Polychaeta"	"Spionida"	"Spionidae"	"Polydora"	"Polydora_cornuta"
"ASV9174"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9175"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9176"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9177"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9178"	"Eukaryota"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	NA	NA	NA
"ASV9179"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9180"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9181"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9182"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9183"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9184"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9185"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9186"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9187"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9188"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9189"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9190"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9191"	"Eukaryota"	"Arthropoda"	"Hexanauplia"	"Sessilia"	"Balanidae"	"Balanus"	"Balanus_balanus"
"ASV9192"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9193"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9194"	"Eukaryota"	"Arthropoda"	NA	NA	NA	NA	NA
"ASV9195"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9196"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Pilumnidae"	"Pilumnus"	"Pilumnus_hirtellus"
"ASV9197"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9198"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9199"	"Eukaryota"	"Arthropoda"	"Malacostraca"	NA	NA	NA	NA
"ASV9200"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Pilumnidae"	"Pilumnus"	"Pilumnus_hirtellus"
"ASV9201"	"Eukaryota"	"Arthropoda"	NA	NA	NA	NA	NA
"ASV9202"	"Eukaryota"	"Chattonellales"	"Raphidophyceae_1"	"Chattonellales"	"Chattonellaceae"	"Fibrocapsa"	"Fibrocapsa_japonica"
"ASV9203"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9204"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Obeliidae"	"Obelia"	"Obelia_bidentata"
"ASV9205"	"Eukaryota"	"Annelida"	"Polychaeta"	"Spionida"	"Spionidae"	"Aonides"	"Aonides_oxycephala"
"ASV9206"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9207"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9208"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9209"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9210"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Obeliidae"	"Laomedea"	"Laomedea_calceolifera"
"ASV9211"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9212"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9213"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9214"	"Eukaryota"	"Bryozoa"	"Gymnolaemata"	"Cheilostomatida"	"Candidae"	"Tricellaria"	"Tricellaria_occidentalis"
"ASV9215"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9216"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9217"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Obeliidae"	"Obelia"	"Obelia_dichotoma"
"ASV9218"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Obeliidae"	"Obelia"	"Obelia_dichotoma"
"ASV9219"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Obeliidae"	"Obelia"	"Obelia_dichotoma"
"ASV9220"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9221"	"Eukaryota"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Porphyra"	"Porphyra_linearis"
"ASV9222"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9223"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9224"	"Eukaryota"	"Rhodophyta"	"Florideophyceae"	"Gigartinales"	"Dumontiaceae"	"Dudresnaya"	"Dudresnaya_verticillata"
"ASV9225"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Mitrocomidae"	"Halopsis"	"Halopsis_ocellata"
"ASV9226"	"Eukaryota"	"Bacillariophyta"	NA	NA	NA	NA	NA
"ASV9227"	"Eukaryota"	"Bacillariophyta"	"Bacillariophyceae"	NA	NA	NA	NA
"ASV9228"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9229"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9230"	"Eukaryota"	"Mollusca"	"Gastropoda"	"Nudibranchia"	"Polyceridae"	"Polycerella"	"Polycerella_emertoni"
"ASV9231"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9232"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9233"	"Eukaryota"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA
"ASV9234"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9235"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9236"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9237"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9238"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9239"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9240"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9241"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9242"	"Eukaryota"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA
"ASV9243"	"Eukaryota"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Mamiellaceae"	"Micromonas"	"Micromonas_pusilla"
"ASV9244"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9245"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Anthoathecata"	"Cladonematidae"	"Cladonema"	"Cladonema_pacificum"
"ASV9246"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9247"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9248"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9249"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9250"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9251"	"Eukaryota"	"Arthropoda"	"Hexanauplia"	"Sessilia"	"Balanidae"	"Amphibalanus"	"Amphibalanus_eburneus"
"ASV9252"	"Eukaryota"	"Arthropoda"	"Hexanauplia"	"Sessilia"	"Balanidae"	"Amphibalanus"	"Amphibalanus_improvisus"
"ASV9253"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9254"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9255"	"Eukaryota"	"Arthropoda"	"Hexanauplia"	"Sessilia"	"Balanidae"	"Amphibalanus"	"Amphibalanus_improvisus"
"ASV9256"	"Eukaryota"	"Arthropoda"	"Hexanauplia"	"Sessilia"	"Balanidae"	"Amphibalanus"	"Amphibalanus_improvisus"
"ASV9257"	"Eukaryota"	"Arthropoda"	"Hexanauplia"	"Sessilia"	"Balanidae"	"Amphibalanus"	"Amphibalanus_improvisus"
"ASV9258"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9259"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	"Leptothecata"	"Plumulariidae"	"Nemertesia"	"Nemertesia_antennina"
"ASV9260"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9261"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9262"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9263"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9264"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9265"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9266"	"Eukaryota"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	NA	NA	NA
"ASV9267"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9268"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9269"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9270"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9271"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9272"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9273"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9274"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9275"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9276"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV9277"	"Eukaryota"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Lacrymaria"	"Lacrymaria_lacrymabunda"
"ASV9278"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9279"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9280"	"Eukaryota"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA
"ASV9281"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9282"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9283"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9284"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9285"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9286"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9287"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9288"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9289"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9290"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9291"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9292"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9293"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9294"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9295"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9296"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9297"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9298"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9299"	"Eukaryota"	"Annelida"	"Polychaeta"	"Sabellida"	"Sabellidae"	"Parasabella"	"Parasabella_aberrans"
"ASV9300"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9301"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9302"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9303"	"Eukaryota"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"Penicillium_chrysogenum"
"ASV9304"	"Eukaryota"	"Ascomycota"	"Sordariomycetes"	"Ophiostomatales"	"Ophiostomataceae"	"Sporothrix"	"Sporothrix_schenckii"
"ASV9305"	"Eukaryota"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	NA	NA
"ASV9306"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9307"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9308"	"Eukaryota"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Calonectria"	"Calonectria_colhounii"
"ASV9309"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV9310"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9311"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9312"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9313"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9314"	"Eukaryota"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	NA	NA
"ASV9315"	"Eukaryota"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	NA
"ASV9316"	"Eukaryota"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA
"ASV9317"	"Eukaryota"	"Ascomycota"	"Sordariomycetes"	"Ophiostomatales"	"Ophiostomataceae"	"Sporothrix"	"Sporothrix_schenckii"
"ASV9318"	"Eukaryota"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	NA
"ASV9319"	"Eukaryota"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_gamsii"
"ASV9320"	"Eukaryota"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Ophiocordycipitaceae"	"Tolypocladium"	NA
"ASV9321"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9322"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9323"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9324"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9325"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9326"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9327"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9328"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9329"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9330"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9331"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9332"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9333"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9334"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9335"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9336"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9337"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9338"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9339"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9340"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9341"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9342"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9343"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9344"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9345"	"Eukaryota"	"Bacillariophyta"	"Bacillariophyceae"	NA	NA	NA	NA
"ASV9346"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Amphipoda"	"Ischyroceridae"	"Jassa"	"Jassa_slatteryi"
"ASV9347"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9348"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9349"	"Eukaryota"	"Arthropoda"	NA	NA	NA	NA	NA
"ASV9350"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9351"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9352"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9353"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9354"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV9355"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9356"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9357"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9358"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9359"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9360"	"Eukaryota"	"Rhodophyta"	"Florideophyceae"	"Ceramiales"	"Ceramiaceae"	"Griffithsia"	"Griffithsia_corallinoides"
"ASV9361"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9362"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9363"	"Eukaryota"	"Bacillariophyta"	NA	NA	NA	NA	NA
"ASV9364"	"Eukaryota"	"Bacillariophyta"	NA	NA	NA	NA	NA
"ASV9365"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9366"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9367"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9368"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9369"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9370"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9371"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9372"	"Eukaryota"	"Mucoromycota"	"Mucoromycetes"	"Mucorales"	NA	NA	NA
"ASV9373"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9374"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV9375"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9376"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9377"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Amphipoda"	"Ischyroceridae"	"Jassa"	"Jassa_herdmani"
"ASV9378"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Amphipoda"	"Ischyroceridae"	"Jassa"	"Jassa_herdmani"
"ASV9379"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Amphipoda"	"Ischyroceridae"	"Jassa"	"Jassa_herdmani"
"ASV9380"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Amphipoda"	"Ischyroceridae"	"Jassa"	"Jassa_herdmani"
"ASV9381"	"Eukaryota"	"Arthropoda"	"Malacostraca"	"Amphipoda"	"Ischyroceridae"	"Jassa"	"Jassa_herdmani"
"ASV9382"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9383"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9384"	"Eukaryota"	"Cnidaria"	"Hydrozoa"	NA	NA	NA	NA
"ASV9385"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9386"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9387"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9388"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9389"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9390"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9391"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9392"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9393"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9394"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV9395"	"Eukaryota"	NA	NA	NA	NA	NA	NA
